id,name,pl_a,ql_a,pl_b,ql_b,pl_c,ql_c,bus_type,v_a,v_b,v_c,v_ln_base,s_base,v_min,v_max,cvr_p,cvr_q,phases,has_gen,has_load,has_cap,latitude,longitude
1239,l2729406,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.69321048,-119.1622276
1240,l2897768,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.6932728,-119.1588923
1241,l2746587,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.71569208,-119.2376538
1242,n1147858,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.71577536,-119.2380318
1243,l2748125,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.70724912,-119.181128
1244,l2673303,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.70724808,-119.1802038
1245,l2767408,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.68098486,-119.1221089
1246,l3217053,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.6812067,-119.1228389
1247,l2785524,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.65639994,-119.1717689
1248,m1069201,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.65638126,-119.1714116
1249,l2804261,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.6241717,-119.2126832
1250,l3178980,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.6255612,-119.2126429
1251,m1108354,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.67454264,-119.1483119
1252,l2822865,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.67119534,-119.1516388
1253,l2916606,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.67119952,-119.152964
1254,l2841625,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.65781684,-119.1795701
1255,l3010566,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.65659522,-119.1792838
1256,l2842330,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.7190039,-119.1416373
1257,l3086002,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.71917548,-119.1406802
1258,l2860486,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.66193226,-119.1810382
1259,l2897767,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.70506308,-119.1800331
1260,l3254208,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.70519882,-119.1778102
1261,l2897779,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.62281774,-119.2123639
1262,l2898515,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.6875866,-119.1024577
1263,m1166387,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.68843754,-119.1025047
1264,l2822864,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.67067124,-119.1538103
1265,l2861158,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.72103634,-119.1135474
1266,l2954344,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.70514224,-119.1809003
1267,l2954350,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.6604958,-119.1779394
1268,m1069206,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.65886388,-119.1781312
1269,l2991640,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.683231,-119.1592611
1270,m1089160,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.68300832,-119.160999
1271,l2991933,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.71596842,-119.2389078
1272,l3122837,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.71625246,-119.2402932
1273,l2991943,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.63051682,-119.2059196
1274,m1047319,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.63102412,-119.2070996
1275,l3027156,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.73106224,-119.202018
1276,l2860481,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.73107876,-119.2039677
1277,l3030126,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.69173756,-119.1377169
1278,l3254870,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.69140802,-119.1384378
1279,l3030203,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.68370602,-119.1118364
1280,l3179673,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.68445132,-119.1120871
1281,l3045895,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.66875336,-119.1460991
1282,m1108329,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.66866092,-119.1476299
1283,l3048230,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.62963488,-119.2053859
1284,l3066810,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.69223222,-119.1807949
1285,l2897769,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.69213142,-119.1830124
1286,m1166386,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.68486282,-119.102033
1287,l3082981,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.68806946,-119.1557584
1288,m1108368,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.68771244,-119.1533421
1289,m1126031,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.71895742,-119.1392299
1290,l3101827,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.71604896,-119.1440103
1291,m1108540,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.71807326,-119.1431936
1292,l3122817,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.725104,-119.2366234
1293,l2673314,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.72562136,-119.2373503
1294,l3048222,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.71678368,-119.2427967
1295,l3157708,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.71093752,-119.2030118
1296,n1137991,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.71088582,-119.2027778
1297,l3160871,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.68246466,-119.1114689
1298,l3160878,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.67099946,-119.1436646
1299,l2917336,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.67377904,-119.1436757
1300,l3178977,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.65998166,-119.1757324
1301,l3160105,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.65915286,-119.1759707
1302,l3178997,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.62124214,-119.2114542
1303,m1026363,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.62166624,-119.2116994
1304,l3179682,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.66677246,-119.1403016
1305,l2786274,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.6670352,-119.139946
1306,l3216343,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.68851798,-119.1569152
1307,m3037455,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.68121968,-119.1228817
1308,l3235945,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.71895782,-119.1421825
1309,l3342743,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.72020736,-119.2087106
1310,m1026883,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.72424302,-119.2087781
1311,l3214055,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.61702838,-119.2176003
1312,m1026703,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.69426806,-119.2263628
1313,l2973166,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.69322472,-119.2263948
1314,m1026784,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.70406514,-119.2117051
1315,n1140523,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.70411114,-119.2119685
1316,p827511,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.71802264,-119.2087628
1317,m1026898,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.72512374,-119.2087814
1318,n1147863,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.7250594,-119.2365704
1319,m1027014,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.75616522,-119.2193974
1320,l2766750,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.62295142,-119.2088625
1321,l2766728,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.63110702,-119.1973997
1322,m1047318,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.6309951,-119.2083681
1323,l2841637,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.63097556,-119.2096227
1324,m1047478,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.70144904,-119.1894974
1325,l2766716,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.70084436,-119.1895682
1326,p827505,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.70276294,-119.1892253
1327,p901913,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.71102202,-119.2033945
1328,p827512,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.71759148,-119.2074268
1329,l2954345,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.72630956,-119.201468
1330,n1137987,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.73106128,-119.2013482
1331,n1137989,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.73199428,-119.2000379
1332,l2841638,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.64010086,-119.187247
1333,l3254210,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.645491,-119.1829292
1334,l3010565,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.65663112,-119.1689727
1335,l3104126,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.65653372,-119.1736768
1336,l2691945,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.65905728,-119.1739865
1337,m1069218,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.6619691,-119.1809975
1338,l2954351,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.66087394,-119.1801806
1339,l2897806,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.69499358,-119.1785217
1340,p901932,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.72882106,-119.1720608
1341,m3037540,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.67979154,-119.1547116
1342,l2935550,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.68014298,-119.157091
1343,m1089163,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.68414174,-119.1614637
1344,l3197626,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.68331102,-119.1554728
1345,l3066807,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.68529014,-119.1621857
1346,l3197627,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.68654392,-119.1608133
1347,l3085392,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.68874864,-119.1615135
1348,p860843,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.66650352,-119.1409022
1349,l2935552,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.66855586,-119.1502413
1350,m1108334,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.67006432,-119.1454317
1351,l2692664,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.66984944,-119.1448118
1352,l2916605,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.67201574,-119.1506986
1353,l3085394,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.67242054,-119.1525115
1354,m1108350,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.6741904,-119.1470415
1355,m1108360,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.67723936,-119.1481591
1356,l3048968,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.67798744,-119.1484469
1357,l3085393,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.68871784,-119.1533486
1358,m1108524,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.71572356,-119.1549508
1359,n1136031,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.7161866,-119.1549468
1360,p829796,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.71618604,-119.1462902
1361,p895107,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.69298222,-119.1377453
1362,l3179608,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.71896356,-119.1386593
1363,l2730107,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.7201959,-119.137504
1364,p829962,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.68076592,-119.1210984
1365,m1142833,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.68075822,-119.121257
1366,m1142835,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.68084476,-119.1211441
1367,l3104853,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.68132554,-119.1214225
1368,n1141480,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.6842032,-119.1194496
1369,p829975,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.6823162,-119.1115866
1370,l3048966,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.6842702,-119.1028479
1371,l3198347,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.68887796,-119.1044357
1372,l3048946,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.68965676,-119.1025821
1373,m1166398,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.71834258,-119.1018492
1374,l3142050,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.7190103,-119.1009512
1375,m1209795,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.68456954,-119.0852669
1376,l2936268,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.68537016,-119.0857426
1377,l2839332,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.6861094,-119.0807156
1378,l3197642,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.68887518,-119.2332475
1379,l3217052,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.6812625,-119.1241023
1380,l3086074,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.6822612,-119.1237196
1381,l2822862,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.68060298,-119.154943
1382,m4113345,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.71072704,-119.2020591
1383,l3197640,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.71043206,-119.2007236
1384,l3197625,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.71694306,-119.1545054
1385,n1136359,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.7288212,-119.1721461
1386,l3008237,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.72882186,-119.1726395
1387,n1136994,0.0,0.0,0.0,0.0,0.0,0.0,PQ,1.0,1.0,1.0,7199.557856794634,1000000,0.95,1.05,0,0,c,False,False,False,46.71779586,-119.207301
