fb,tb,raa,rab,rac,rbb,rbc,rcc,xaa,xab,xac,xbb,xbc,xcc,type,name,status,s_base,v_ln_base,z_base,phases
113,115,0.013088248890532542,0.0,0.0,0.0,0.0,0.0,0.013278938609467454,0.0,0.0,0.0,0.0,0.0,line,l110,,1000000.0,2401.7771198288433,5.768533333333334,a
115,116,0.02510170118343195,0.0,0.0,0.0,0.0,0.0,0.025431074334319525,0.0,0.0,0.0,0.0,0.0,line,l111,,1000000.0,2401.7771198288433,5.768533333333334,a
115,117,0.005460660133136094,0.0,0.0,0.0,0.0,0.0,0.005530001849112425,0.0,0.0,0.0,0.0,0.0,line,l112,,1000000.0,2401.7771198288433,5.768533333333334,a
117,118,0.022917437130177513,0.0,0.0,0.0,0.0,0.0,0.023229474852071004,0.0,0.0,0.0,0.0,0.0,line,l113,,1000000.0,2401.7771198288433,5.768533333333334,a
118,119,0.01418038091715976,0.0,0.0,0.0,0.0,0.0,0.014371070636094673,0.0,0.0,0.0,0.0,0.0,line,l114,,1000000.0,2401.7771198288433,5.768533333333334,a
16,120,1.7335428994082837e-07,0.0,0.0,1.7335428994082837e-07,0.0,1.7335428994082837e-07,0.0,0.0,0.0,0.0,0.0,0.0,line,l121,,1000000.0,2401.7771198288433,5.768533333333334,abc
13,121,1.7335428994082837e-07,0.0,0.0,1.7335428994082837e-07,0.0,1.7335428994082837e-07,0.0,0.0,0.0,0.0,0.0,0.0,line,l120,,1000000.0,2401.7771198288433,5.768533333333334,abc
54,122,0.007575582470414201,0.002600314349112426,0.002513637204142012,0.007662259615384615,0.00256564349112426,0.007506240754437869,0.017491447855029586,0.006951507026627218,0.006310096153846153,0.01721408099112426,0.008234328772189348,0.017699473002958578,line,l117,,1000000.0,2401.7771198288433,5.768533333333334,abc
62,123,1.7335428994082837e-07,0.0,0.0,1.7335428994082837e-07,0.0,1.7335428994082837e-07,0.0,0.0,0.0,0.0,0.0,0.0,line,l122,,1000000.0,2401.7771198288433,5.768533333333334,abc
73,124,1.7335428994082837e-07,0.0,0.0,1.7335428994082837e-07,0.0,1.7335428994082837e-07,0.0,0.0,0.0,0.0,0.0,0.0,line,l123,,1000000.0,2401.7771198288433,5.768533333333334,abc
64,125,0.0022015994822485205,0.0,0.0,0.0022015994822485205,0.0,0.0022015994822485205,0.0047152366863905315,0.0,0.0,0.0047152366863905315,0.0,0.0047152366863905315,line,l124,,1000000.0,2401.7771198288433,5.768533333333334,abc
